id,customer_location_id,name,deleted
1723,688,-,0
1724,689,-,0
1725,690,-,0
1726,691,-,0
1727,684,-,0
1728,692,-,0
1729,693,-,0
1730,694,-,0
1731,695,-,0
1732,696,-,0
1733,697,-,0
1734,698,-,0
1735,699,-,0
1736,700,-,0
1737,701,-,0
1738,702,-,0
1739,703,-,0
1740,704,-,0
1741,705,-,0
1742,706,-,0
1743,707,-,0
1744,708,-,0
1745,709,-,0
1746,710,-,0
1747,711,-,0
1748,712,-,0
1749,713,-,0
1750,714,-,0
1751,715,-,0
1752,567,MINA,0
1753,560,"VILLA COLABORADORES",0
1754,716,-,0
1755,717,-,0
1756,718,-,0
1757,719,-,0
1758,720,-,1
1759,721,-,0
1760,722,-,0
1761,723,-,0
1762,724,PAVANA,0
1763,725,-,0
1764,726,MAITENES,0
1765,727,"AREA CONCENTRADORA",0
1766,728,-,0
1767,729,-,0
1768,567,TALLER,0
1769,730,-,0
1770,732,MOLINOS,0
1771,733,MOLINOS,0
1772,734,-,0
1773,735,-,0
1774,736,-,0
1775,737,-,0
1776,738,-,0
1777,739,-,0
1778,740,"CAJAMARCA NORTE",0
1779,741,-,0
1780,742,-,0
1781,553,PEREIRA,0
1782,743,"CENTRAL HIDROELECTRICA FORTUNA",0
1783,744,-,0
1784,745,"PLANTA PAPELES NACIONALES - PUERTO CALDAS",0
1785,622,MOQUEGUA,0
1786,620,"TRUJILLO NUEVA",0
1787,620,"TRUJILLO NORTE",0
1788,620,"CHICLAYO OESTE",0
1789,620,PARAMONGA,0
1790,746,CARAPONGO,0
1791,747,NEIVA,0
1792,747,VEGALARGA,0
1793,620,CHIMBOTE,0
1794,620,PIURA,0
1795,749,"ZIJIN, ROSEBEL GOLD MINE",0
1796,620,ZORRITOS,0
1797,750,SUBESTACIÓN,0
1798,751,ÁREA,0
1799,620,GUADALUPE,0
1800,752,SUBESTACIÓN,0
1801,753,-,0
1802,754,-,0
1803,755,"CENTRAL GENERACIÓN",0
1804,756,SUBESTACIÓN,0
1805,757,SUBESTACIÓN,0
1806,746,CARABAYLLO,0
1807,620,"LA NIÑA",0
1808,758,-,0
1809,759,ARES,0
1810,760,CAUDALOSA,0
1811,761,INGENIO,0
1812,762,LOMERA,0
1813,763,YUMPAG,0
1814,764,-,0
1815,765,"SANTA CRUZ I",0
1816,766,"SANTA CRUZ II",0
1817,606,"SECCIÓN 73",0
1818,606,"ELECTRO 75",0
1819,767,"C.T. INDEPENDENCIA",0
1820,768,-,0
1821,770,SUBESTACIÓN,0
1822,771,-,0
1823,772,-,0
1824,622,AZANGARO,0
1825,773,-,0
1826,774,"LA TEBAIDA",0
1827,774,SALENTO,0
1828,774,QUIMBAYA,0
1829,774,MONTENEGRO,0
1830,774,CALARCA,0
1831,774,ARMENIA,0
1832,775,SUBESTACIÓN,0
1833,776,SUBESTACIÓN,0
1834,777,-,0
1835,778,-,0
1836,779,-,0
1837,780,-,0
1838,746,HUAYUCACHI,0
1839,746,ORCOPAMPA,0
1840,746,MOLLEPATA,0
1841,781,PALMIRA,0
1842,782,"CIUDAD CALIFORNIA",0
1843,783,-,0
1844,784,-,0
1845,746,CAMPAS,0
1846,785,"CENTRAL GENERACION CNFL ",0
1847,622,"SAN NICOLAS",0
1848,746,PASCO,0
1849,746,TOCACHE,0
1850,622,SURIRAY,0
1851,746,ICA,0
1852,786,SUBESTACIÓN,0
1853,787,-,0
1854,622,"ABANCAY NUEVA",0
1855,622,COTARUSE,0
1856,622,QUENCORO,0
1857,622,CUSCO,0
1858,788,BOSCONIA,0
1859,789,-,0
1860,790,SUBESTACIÓN,0
1861,791,ICA,0
1862,792,"PUNTA CANA",0
1863,793,-,0
1864,794,SUBESTACIÓN,0
1865,795,SUBESTACIÓN,0
1866,797,-,0
1867,798,-,0
1868,799,PAIPA,0
1869,800,-,0
1870,801,-,0
1871,796,-,0
1872,802,BARRANCAS,0
1873,803,-,0
1874,804,-,0
1875,805,HUASAHUASI,0
1876,806,"RONATULLO II",0
1877,807,"RONATULLO III",0
1878,808,TACNA,0
1879,809,LAMBAYEQUE,0
1880,810,-,0
1881,811,BARBADOS,0
1882,812,BRIDGETOWN,0
1883,813,SUBESTACION,0
1884,814,"PLANTA SAN MARCOS YUMBO",0
1885,815,-,0
1886,816,SUBESTACION,0
1887,817,-,0
1888,818,"CENTRAL TERMICA KALLPA",0
1889,819,-,0
1890,820,ZARZAL,0
1891,821,-,0
1892,822,-,0
1893,823,-,0
1894,824,"PARQUE SOLAR",0
1895,825,SUBESTACIÓN,0
1896,826,-,0
1897,827,SUBESTACION,0
1898,622,JULIACA,0
1899,622,PUNO,0
1900,746,HUANCAVELICA,0
1901,828,PEREIRA,0
1902,829,SUBESTACIÓN,0
1903,830,SUBESTACIÓN,0
1904,746,"TINGO MARIA",0
1905,746,COLCABAMBA,0
1906,620,CHICLAYO,0
1907,746,AGUAYTIA,0
1908,746,HUACHO,0
1909,746,"PUERTO CHANCAY",0
1910,622,CAHUACHI,0
1911,746,DESIERTO,0
1912,746,CHINCHA,0
1913,746,INDEPENDENCIA,0
1914,622,POROMA,0
1915,622,MARCONA,0
1916,746,PUCALLPA,0
1917,746,ORCOTUNA,0
1918,746,PLANICIE,0
1919,831,"ZONA FRANCA COYOL",0
1920,832,"PROVINCIA DE PANAMA OESTE",0
1921,832,"PROVINCUIA DE PANAMA OESTE",0
1922,746,HUANUCO,0
1923,746,CHILCA,0
1924,620,TALARA,0
1925,833,-,0
1926,834,-,0
1927,835,"CENTRAL HIDROELECTRICA MONTE LIRIO",0
1928,836,SUBESTACIÓN,0
1929,837,SUBESTACION,0
1930,838,AREA,0
1931,839,-,0
1932,840,SUBESTACIÓN,0
1933,841,"ZONA FRANCA DEL PACIFICO - PALMIRA",0
1934,842,"CARTAGENA - PLANTA TERMOCANDELARIA",0
1935,843,"SAHAGUN, CORREGIMIENTO DE SAN ANTONIO",0
1936,844,-,0
1937,845,SUBESTACIÓN,0
1938,846,"PLANTA STEPAN MANIZALEZ",0
1939,847,-,0
1940,622,SOCABAYA,0
1941,622,AYAVIRI,0
1942,620,REQUE,0
1943,746,AUCAYACU,0
1944,620,"LA BREA",0
1945,620,HUALLANCA,0
1946,620,PARIÑAS,0
1947,622,YARABAMBA,0
1948,848,-,0
